Audio File,MSE,L1 Loss,PSNR
example1.mp3,0.0005746378446929157,0.015767186880111694,35.9502097807401
example2.mp3,0.01961994543671608,0.10050901025533676,21.582908375788325
example3.mp3,0.006365490611642599,0.059854067862033844,27.798648158480646
example4.wav,6.613895675400272e-05,0.0033696198370307684,47.75016211984849
example5.mp3,0.008915983140468597,0.07346683740615845,25.787673830880955
example6.wav,0.0037128347903490067,0.03068070113658905,29.376141560093533
example7.mp3,0.0005904865683987737,0.014477835968136787,38.192601595470954
sample1.wav,0.0011863509425893426,0.030230099335312843,32.043477628281195
sample2.wav,0.00024355067580472678,0.005415535531938076,39.941502243874055
